obs,F182013_sum,F182013_mean,F152006_sum,F152006_mean,F152004_sum,F152004_mean,F162007_sum,F162007_mean,F152005_sum,F152005_mean,F152002_sum,F152002_mean,F142002_sum,F142002_mean,F182011_sum,F182011_mean,F182012_sum,F182012_mean,F152007_sum,F152007_mean,F162006_sum,F162006_mean,F162009_sum,F162009_mean,F162004_sum,F162004_mean,F142001_sum,F142001_mean,F142000_sum,F142000_mean,F101992_sum,F101992_mean,F182010_sum,F182010_mean,F142003_sum,F142003_mean,F121995_sum,F121995_mean,F152001_sum,F152001_mean,F152003_sum,F152003_mean,F162005_sum,F162005_mean,F152000_sum,F152000_mean,F162008_sum,F162008_mean
2364,11.0,11.0,8.0,8.0,8.0,8.0,12.0,12.0,7.0,7.0,10.0,10.0,9.0,9.0,9.0,9.0,11.0,11.0,11.0,11.0,11.0,11.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,15.0,15.0,8.0,8.0,7.0,7.0,10.0,10.0,6.0,6.0,9.0,9.0,9.0,9.0,11.0,11.0
2363,10.0,10.0,7.0,7.0,7.0,7.0,10.0,10.0,6.0,6.0,8.0,8.0,7.0,7.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,12.0,12.0,7.0,7.0,7.0,7.0,9.0,9.0,5.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0
2362,10.0,10.0,7.0,7.0,6.0,6.0,9.0,9.0,6.0,6.0,7.0,7.0,6.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,8.0,8.0,12.0,12.0,6.0,6.0,7.0,7.0,8.0,8.0,5.0,5.0,7.0,7.0,7.0,7.0,8.0,8.0
2361,10.0,10.0,7.0,7.0,5.0,5.0,9.0,9.0,6.0,6.0,7.0,7.0,6.0,6.0,9.0,9.0,9.0,9.0,7.0,7.0,10.0,10.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,5.0,7.0,7.0,12.0,12.0,6.0,6.0,6.0,6.0,7.0,7.0,5.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0
2360,9.0,9.0,6.0,6.0,5.0,5.0,8.0,8.0,6.0,6.0,7.0,7.0,5.0,5.0,9.0,9.0,9.0,9.0,6.0,6.0,9.0,9.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,6.0,6.0,11.0,11.0,6.0,6.0,6.0,6.0,7.0,7.0,5.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0
5191,16.0,16.0,15.0,15.0,13.0,13.0,18.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,28.0,28.0,17.0,17.0,13.0,13.0,14.0,14.0,21.0,21.0,21.0,21.0,13.0,13.0,15.0,15.0,11.0,11.0,26.0,26.0,11.0,11.0,10.0,10.0,21.0,21.0,14.0,14.0,15.0,15.0,24.0,24.0,19.0,19.0
1861,59.0,59.0,45.0,45.0,44.0,44.0,56.0,56.0,39.0,39.0,48.0,48.0,39.0,39.0,44.0,44.0,60.0,60.0,53.0,53.0,54.0,54.0,50.0,50.0,38.0,38.0,49.0,49.0,43.0,43.0,40.0,40.0,59.0,59.0,48.0,48.0,42.0,42.0,42.0,42.0,39.0,39.0,46.0,46.0,40.0,40.0,51.0,51.0
1860,58.0,58.0,41.0,41.0,39.0,39.0,54.0,54.0,36.0,36.0,40.0,40.0,32.0,32.0,45.0,45.0,58.0,58.0,50.0,50.0,46.0,46.0,39.0,39.0,33.0,33.0,32.0,32.0,35.0,35.0,34.0,34.0,56.0,56.0,42.0,42.0,30.0,30.0,33.0,33.0,29.0,29.0,38.0,38.0,31.0,31.0,49.0,49.0
1863,60.0,60.0,58.0,58.0,58.0,58.0,61.0,61.0,49.0,49.0,57.0,57.0,58.0,58.0,47.0,47.0,62.0,62.0,61.0,61.0,62.0,62.0,53.0,53.0,52.0,52.0,59.0,59.0,59.0,59.0,58.0,58.0,61.0,61.0,60.0,60.0,54.0,54.0,54.0,54.0,50.0,50.0,55.0,55.0,52.0,52.0,60.0,60.0
1862,59.0,59.0,51.0,51.0,51.0,51.0,58.0,58.0,45.0,45.0,53.0,53.0,50.0,50.0,44.0,44.0,61.0,61.0,60.0,60.0,61.0,61.0,47.0,47.0,45.0,45.0,57.0,57.0,55.0,55.0,49.0,49.0,60.0,60.0,58.0,58.0,49.0,49.0,49.0,49.0,46.0,46.0,53.0,53.0,49.0,49.0,57.0,57.0
1865,63.0,63.0,58.0,58.0,62.0,62.0,62.0,62.0,55.0,55.0,62.0,62.0,61.0,61.0,59.0,59.0,61.0,61.0,57.0,57.0,59.0,59.0,62.0,62.0,59.0,59.0,62.0,62.0,58.0,58.0,61.0,61.0,61.0,61.0,61.0,61.0,60.0,60.0,62.0,62.0,60.0,60.0,58.0,58.0,60.0,60.0,62.0,62.0
3729,57.0,57.0,51.0,51.0,51.0,51.0,55.0,55.0,55.0,55.0,51.0,51.0,55.0,55.0,62.0,62.0,56.0,56.0,41.0,41.0,52.0,52.0,52.0,52.0,55.0,55.0,51.0,51.0,47.0,47.0,50.0,50.0,58.0,58.0,54.0,54.0,56.0,56.0,56.0,56.0,52.0,52.0,46.0,46.0,58.0,58.0,55.0,55.0
1867,49.0,49.0,44.0,44.0,50.0,50.0,50.0,50.0,55.0,55.0,51.0,51.0,54.0,54.0,60.0,60.0,51.0,51.0,44.0,44.0,49.0,49.0,52.0,52.0,57.0,57.0,44.0,44.0,41.0,41.0,49.0,49.0,53.0,53.0,52.0,52.0,53.0,53.0,54.0,54.0,53.0,53.0,45.0,45.0,55.0,55.0,50.0,50.0
1866,60.0,60.0,55.0,55.0,55.0,55.0,59.0,59.0,58.0,58.0,59.0,59.0,59.0,59.0,62.0,62.0,57.0,57.0,51.0,51.0,57.0,57.0,62.0,62.0,60.0,60.0,58.0,58.0,52.0,52.0,55.0,55.0,60.0,60.0,59.0,59.0,58.0,58.0,61.0,61.0,58.0,58.0,54.0,54.0,61.0,61.0,58.0,58.0
3724,53.0,53.0,42.0,42.0,48.0,48.0,55.0,55.0,39.0,39.0,56.0,56.0,41.0,41.0,45.0,45.0,56.0,56.0,47.0,47.0,52.0,52.0,48.0,48.0,38.0,38.0,51.0,51.0,47.0,47.0,48.0,48.0,50.0,50.0,52.0,52.0,45.0,45.0,49.0,49.0,40.0,40.0,46.0,46.0,42.0,42.0,56.0,56.0
3725,60.0,60.0,54.0,54.0,56.0,56.0,61.0,61.0,50.0,50.0,59.0,59.0,55.0,55.0,57.0,57.0,62.0,62.0,53.0,53.0,58.0,58.0,54.0,54.0,54.0,54.0,60.0,60.0,55.0,55.0,56.0,56.0,58.0,58.0,60.0,60.0,56.0,56.0,56.0,56.0,51.0,51.0,58.0,58.0,58.0,58.0,61.0,61.0
3726,62.0,62.0,58.0,58.0,61.0,61.0,63.0,63.0,56.0,56.0,61.0,61.0,62.0,62.0,62.0,62.0,62.0,62.0,56.0,56.0,60.0,60.0,60.0,60.0,61.0,61.0,62.0,62.0,61.0,61.0,59.0,59.0,61.0,61.0,62.0,62.0,61.0,61.0,61.0,61.0,59.0,59.0,59.0,59.0,61.0,61.0,62.0,62.0
3727,62.0,62.0,57.0,57.0,58.0,58.0,62.0,62.0,59.0,59.0,61.0,61.0,62.0,62.0,63.0,63.0,62.0,62.0,55.0,55.0,61.0,61.0,59.0,59.0,62.0,62.0,61.0,61.0,58.0,58.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,61.0,61.0,58.0,58.0,58.0,58.0,62.0,62.0,61.0,61.0
3720,24.0,24.0,12.0,12.0,11.0,11.0,18.0,18.0,12.0,12.0,19.0,19.0,10.0,10.0,26.0,26.0,20.0,20.0,13.0,13.0,17.0,17.0,16.0,16.0,11.0,11.0,14.0,14.0,13.0,13.0,16.0,16.0,21.0,21.0,13.0,13.0,13.0,13.0,18.0,18.0,11.0,11.0,13.0,13.0,17.0,17.0,17.0,17.0
3721,24.0,24.0,17.0,17.0,16.0,16.0,22.0,22.0,16.0,16.0,21.0,21.0,13.0,13.0,28.0,28.0,24.0,24.0,16.0,16.0,21.0,21.0,21.0,21.0,14.0,14.0,17.0,17.0,19.0,19.0,21.0,21.0,26.0,26.0,19.0,19.0,17.0,17.0,23.0,23.0,15.0,15.0,19.0,19.0,20.0,20.0,22.0,22.0
3722,29.0,29.0,24.0,24.0,24.0,24.0,32.0,32.0,20.0,20.0,31.0,31.0,18.0,18.0,29.0,29.0,32.0,32.0,27.0,27.0,26.0,26.0,25.0,25.0,20.0,20.0,24.0,24.0,25.0,25.0,28.0,28.0,32.0,32.0,27.0,27.0,20.0,20.0,28.0,28.0,19.0,19.0,29.0,29.0,27.0,27.0,29.0,29.0
3723,34.0,34.0,32.0,32.0,31.0,31.0,43.0,43.0,27.0,27.0,47.0,47.0,28.0,28.0,34.0,34.0,46.0,46.0,38.0,38.0,43.0,43.0,37.0,37.0,29.0,29.0,36.0,36.0,36.0,36.0,37.0,37.0,42.0,42.0,35.0,35.0,27.0,27.0,36.0,36.0,25.0,25.0,36.0,36.0,30.0,30.0,36.0,36.0
4686,62.0,62.0,59.0,59.0,61.0,61.0,63.0,63.0,59.0,59.0,62.0,62.0,58.0,58.0,63.0,63.0,62.0,62.0,59.0,59.0,62.0,62.0,61.0,61.0,61.0,61.0,59.0,59.0,61.0,61.0,58.0,58.0,62.0,62.0,63.0,63.0,55.0,55.0,62.0,62.0,61.0,61.0,62.0,62.0,62.0,62.0,63.0,63.0
4687,63.0,63.0,62.0,62.0,63.0,63.0,63.0,63.0,61.0,61.0,62.0,62.0,62.0,62.0,63.0,63.0,63.0,63.0,61.0,61.0,63.0,63.0,63.0,63.0,63.0,63.0,61.0,61.0,62.0,62.0,62.0,62.0,63.0,63.0,63.0,63.0,60.0,60.0,62.0,62.0,62.0,62.0,63.0,63.0,63.0,63.0,63.0,63.0
4684,58.0,58.0,49.0,49.0,52.0,52.0,59.0,59.0,51.0,51.0,58.0,58.0,49.0,49.0,62.0,62.0,58.0,58.0,43.0,43.0,53.0,53.0,57.0,57.0,54.0,54.0,51.0,51.0,50.0,50.0,42.0,42.0,59.0,59.0,55.0,55.0,41.0,41.0,58.0,58.0,51.0,51.0,53.0,53.0,56.0,56.0,58.0,58.0
4685,61.0,61.0,56.0,56.0,58.0,58.0,62.0,62.0,56.0,56.0,61.0,61.0,54.0,54.0,62.0,62.0,61.0,61.0,50.0,50.0,59.0,59.0,59.0,59.0,57.0,57.0,57.0,57.0,56.0,56.0,48.0,48.0,60.0,60.0,61.0,61.0,50.0,50.0,62.0,62.0,56.0,56.0,59.0,59.0,61.0,61.0,61.0,61.0
4682,51.0,51.0,40.0,40.0,42.0,42.0,50.0,50.0,46.0,46.0,51.0,51.0,42.0,42.0,60.0,60.0,51.0,51.0,35.0,35.0,43.0,43.0,56.0,56.0,52.0,52.0,41.0,41.0,37.0,37.0,33.0,33.0,55.0,55.0,47.0,47.0,35.0,35.0,50.0,50.0,46.0,46.0,45.0,45.0,50.0,50.0,54.0,54.0
4683,56.0,56.0,45.0,45.0,48.0,48.0,55.0,55.0,47.0,47.0,54.0,54.0,46.0,46.0,60.0,60.0,52.0,52.0,37.0,37.0,49.0,49.0,55.0,55.0,50.0,50.0,44.0,44.0,41.0,41.0,35.0,35.0,56.0,56.0,48.0,48.0,37.0,37.0,54.0,54.0,46.0,46.0,48.0,48.0,52.0,52.0,56.0,56.0
4936,58.0,58.0,47.0,47.0,44.0,44.0,58.0,58.0,46.0,46.0,55.0,55.0,46.0,46.0,60.0,60.0,59.0,59.0,43.0,43.0,50.0,50.0,58.0,58.0,47.0,47.0,48.0,48.0,45.0,45.0,35.0,35.0,60.0,60.0,50.0,50.0,41.0,41.0,56.0,56.0,40.0,40.0,46.0,46.0,55.0,55.0,58.0,58.0
4937,58.0,58.0,48.0,48.0,45.0,45.0,56.0,56.0,50.0,50.0,54.0,54.0,50.0,50.0,61.0,61.0,56.0,56.0,38.0,38.0,51.0,51.0,59.0,59.0,51.0,51.0,47.0,47.0,45.0,45.0,36.0,36.0,59.0,59.0,50.0,50.0,46.0,46.0,58.0,58.0,47.0,47.0,48.0,48.0,58.0,58.0,59.0,59.0
4938,54.0,54.0,48.0,48.0,46.0,46.0,56.0,56.0,53.0,53.0,56.0,56.0,51.0,51.0,62.0,62.0,53.0,53.0,35.0,35.0,51.0,51.0,59.0,59.0,50.0,50.0,46.0,46.0,47.0,47.0,34.0,34.0,59.0,59.0,50.0,50.0,45.0,45.0,56.0,56.0,47.0,47.0,50.0,50.0,57.0,57.0,59.0,59.0
4939,50.0,50.0,48.0,48.0,47.0,47.0,55.0,55.0,51.0,51.0,54.0,54.0,50.0,50.0,61.0,61.0,54.0,54.0,35.0,35.0,50.0,50.0,57.0,57.0,51.0,51.0,45.0,45.0,45.0,45.0,36.0,36.0,58.0,58.0,51.0,51.0,44.0,44.0,56.0,56.0,49.0,49.0,51.0,51.0,56.0,56.0,58.0,58.0
4688,63.0,63.0,63.0,63.0,63.0,63.0,62.0,62.0,62.0,62.0,62.0,62.0,63.0,63.0,63.0,63.0,63.0,63.0,62.0,62.0,63.0,63.0,63.0,63.0,63.0,63.0,62.0,62.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,62.0,62.0,62.0,62.0,63.0,63.0,63.0,63.0,63.0,63.0
4689,63.0,63.0,63.0,63.0,63.0,63.0,62.0,62.0,62.0,62.0,62.0,62.0,63.0,63.0,63.0,63.0,63.0,63.0,62.0,62.0,63.0,63.0,60.0,60.0,63.0,63.0,62.0,62.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,62.0,62.0,62.0,62.0,63.0,63.0,63.0,63.0,63.0,63.0
2109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2103,27.0,27.0,21.0,21.0,27.0,27.0,25.0,25.0,37.0,37.0,25.0,25.0,27.0,27.0,41.0,41.0,19.0,19.0,18.0,18.0,20.0,20.0,30.0,30.0,36.0,36.0,21.0,21.0,24.0,24.0,28.0,28.0,32.0,32.0,20.0,20.0,31.0,31.0,32.0,32.0,26.0,26.0,20.0,20.0,35.0,35.0,24.0,24.0
2102,43.0,43.0,38.0,38.0,40.0,40.0,39.0,39.0,46.0,46.0,39.0,39.0,42.0,42.0,52.0,52.0,38.0,38.0,27.0,27.0,40.0,40.0,44.0,44.0,48.0,48.0,35.0,35.0,35.0,35.0,35.0,35.0,46.0,46.0,45.0,45.0,43.0,43.0,45.0,45.0,49.0,49.0,35.0,35.0,49.0,49.0,46.0,46.0
2101,56.0,56.0,43.0,43.0,46.0,46.0,53.0,53.0,53.0,53.0,48.0,48.0,55.0,55.0,61.0,61.0,51.0,51.0,41.0,41.0,49.0,49.0,58.0,58.0,60.0,60.0,54.0,54.0,45.0,45.0,42.0,42.0,56.0,56.0,51.0,51.0,54.0,54.0,55.0,55.0,56.0,56.0,46.0,46.0,56.0,56.0,55.0,55.0
2100,62.0,62.0,53.0,53.0,59.0,59.0,60.0,60.0,58.0,58.0,57.0,57.0,60.0,60.0,62.0,62.0,55.0,55.0,52.0,52.0,54.0,54.0,60.0,60.0,61.0,61.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,57.0,57.0,59.0,59.0,59.0,59.0,61.0,61.0,54.0,54.0,60.0,60.0,58.0,58.0
2107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2105,7.0,7.0,8.0,8.0,7.0,7.0,7.0,7.0,12.0,12.0,11.0,11.0,12.0,12.0,0,0,6.0,6.0,5.0,5.0,6.0,6.0,0,0,12.0,12.0,5.0,5.0,5.0,5.0,7.0,7.0,0,0,4.0,4.0,12.0,12.0,12.0,12.0,13.0,13.0,6.0,6.0,16.0,16.0,8.0,8.0
2104,14.0,14.0,15.0,15.0,16.0,16.0,15.0,15.0,21.0,21.0,18.0,18.0,16.0,16.0,28.0,28.0,10.0,10.0,9.0,9.0,8.0,8.0,20.0,20.0,25.0,25.0,11.0,11.0,12.0,12.0,12.0,12.0,23.0,23.0,7.0,7.0,22.0,22.0,19.0,19.0,18.0,18.0,12.0,12.0,24.0,24.0,12.0,12.0
5115,31.0,31.0,21.0,21.0,24.0,24.0,28.0,28.0,19.0,19.0,29.0,29.0,23.0,23.0,25.0,25.0,31.0,31.0,21.0,21.0,23.0,23.0,21.0,21.0,22.0,22.0,22.0,22.0,17.0,17.0,16.0,16.0,31.0,31.0,29.0,29.0,14.0,14.0,27.0,27.0,20.0,20.0,20.0,20.0,19.0,19.0,23.0,23.0
5114,22.0,22.0,16.0,16.0,18.0,18.0,23.0,23.0,12.0,12.0,27.0,27.0,13.0,13.0,17.0,17.0,26.0,26.0,17.0,17.0,19.0,19.0,15.0,15.0,16.0,16.0,17.0,17.0,11.0,11.0,12.0,12.0,25.0,25.0,20.0,20.0,9.0,9.0,19.0,19.0,13.0,13.0,17.0,17.0,14.0,14.0,20.0,20.0
5117,28.0,28.0,23.0,23.0,23.0,23.0,27.0,27.0,21.0,21.0,28.0,28.0,28.0,28.0,27.0,27.0,27.0,27.0,23.0,23.0,29.0,29.0,20.0,20.0,28.0,28.0,22.0,22.0,19.0,19.0,15.0,15.0,33.0,33.0,29.0,29.0,20.0,20.0,25.0,25.0,23.0,23.0,22.0,22.0,23.0,23.0,24.0,24.0
5116,31.0,31.0,22.0,22.0,25.0,25.0,28.0,28.0,21.0,21.0,30.0,30.0,29.0,29.0,29.0,29.0,30.0,30.0,23.0,23.0,26.0,26.0,21.0,21.0,27.0,27.0,24.0,24.0,19.0,19.0,17.0,17.0,32.0,32.0,32.0,32.0,20.0,20.0,29.0,29.0,22.0,22.0,22.0,22.0,23.0,23.0,25.0,25.0
5111,5.0,5.0,4.0,4.0,4.0,4.0,6.0,6.0,4.0,4.0,7.0,7.0,4.0,4.0,6.0,6.0,6.0,6.0,5.0,5.0,7.0,7.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,6.0,6.0,7.0,7.0,5.0,5.0,0.0,0.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0
5110,5.0,5.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,6.0,6.0,4.0,4.0,0.0,0.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0
5113,15.0,15.0,10.0,10.0,12.0,12.0,17.0,17.0,8.0,8.0,19.0,19.0,8.0,8.0,11.0,11.0,14.0,14.0,9.0,9.0,15.0,15.0,12.0,12.0,7.0,7.0,11.0,11.0,8.0,8.0,9.0,9.0,15.0,15.0,13.0,13.0,6.0,6.0,10.0,10.0,8.0,8.0,12.0,12.0,8.0,8.0,15.0,15.0
5112,8.0,8.0,6.0,6.0,6.0,6.0,9.0,9.0,5.0,5.0,10.0,10.0,6.0,6.0,8.0,8.0,10.0,10.0,7.0,7.0,9.0,9.0,7.0,7.0,5.0,5.0,6.0,6.0,5.0,5.0,8.0,8.0,9.0,9.0,7.0,7.0,4.0,4.0,7.0,7.0,4.0,4.0,7.0,7.0,6.0,6.0,9.0,9.0
5119,31.0,31.0,25.0,25.0,21.0,21.0,37.0,37.0,19.0,19.0,33.0,33.0,27.0,27.0,23.0,23.0,31.0,31.0,30.0,30.0,35.0,35.0,23.0,23.0,23.0,23.0,29.0,29.0,22.0,22.0,13.0,13.0,36.0,36.0,29.0,29.0,22.0,22.0,24.0,24.0,19.0,19.0,23.0,23.0,23.0,23.0,29.0,29.0
5118,24.0,24.0,23.0,23.0,21.0,21.0,28.0,28.0,19.0,19.0,29.0,29.0,27.0,27.0,23.0,23.0,26.0,26.0,24.0,24.0,30.0,30.0,20.0,20.0,26.0,26.0,23.0,23.0,19.0,19.0,14.0,14.0,31.0,31.0,28.0,28.0,19.0,19.0,24.0,24.0,20.0,20.0,22.0,22.0,23.0,23.0,26.0,26.0
1717,8.0,8.0,5.0,5.0,6.0,6.0,6.0,6.0,3.0,3.0,6.0,6.0,7.0,7.0,0.0,0.0,9.0,9.0,6.0,6.0,7.0,7.0,4.0,4.0,5.0,5.0,4.0,4.0,7.0,7.0,6.0,6.0,10.0,10.0,6.0,6.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,0.0,0.0
5192,15.0,15.0,12.0,12.0,11.0,11.0,15.0,15.0,15.0,15.0,16.0,16.0,13.0,13.0,27.0,27.0,16.0,16.0,12.0,12.0,13.0,13.0,20.0,20.0,14.0,14.0,11.0,11.0,12.0,12.0,10.0,10.0,20.0,20.0,10.0,10.0,9.0,9.0,16.0,16.0,11.0,11.0,11.0,11.0,20.0,20.0,16.0,16.0
10488,23.0,23.0,13.0,13.0,13.0,13.0,16.0,16.0,18.0,18.0,16.0,16.0,20.0,20.0,21.0,21.0,21.0,21.0,12.0,12.0,16.0,16.0,17.0,17.0,20.0,20.0,16.0,16.0,17.0,17.0,16.0,16.0,27.0,27.0,16.0,16.0,23.0,23.0,19.0,19.0,19.0,19.0,13.0,13.0,25.0,25.0,13.0,13.0
10489,17.0,17.0,11.0,11.0,11.0,11.0,14.0,14.0,16.0,16.0,13.0,13.0,11.0,11.0,18.0,18.0,17.0,17.0,10.0,10.0,13.0,13.0,12.0,12.0,12.0,12.0,11.0,11.0,12.0,12.0,12.0,12.0,20.0,20.0,11.0,11.0,17.0,17.0,15.0,15.0,14.0,14.0,10.0,10.0,19.0,19.0,11.0,11.0
9,35.0,35.0,30.0,30.0,23.0,23.0,28.0,28.0,33.0,33.0,30.0,30.0,33.0,33.0,45.0,45.0,31.0,31.0,21.0,21.0,26.0,26.0,44.0,44.0,35.0,35.0,32.0,32.0,28.0,28.0,15.0,15.0,46.0,46.0,30.0,30.0,33.0,33.0,31.0,31.0,27.0,27.0,22.0,22.0,42.0,42.0,33.0,33.0
10481,15.0,15.0,12.0,12.0,16.0,16.0,17.0,17.0,11.0,11.0,20.0,20.0,9.0,9.0,14.0,14.0,19.0,19.0,14.0,14.0,17.0,17.0,12.0,12.0,10.0,10.0,14.0,14.0,14.0,14.0,12.0,12.0,17.0,17.0,16.0,16.0,8.0,8.0,14.0,14.0,11.0,11.0,17.0,17.0,13.0,13.0,13.0,13.0
10482,25.0,25.0,18.0,18.0,24.0,24.0,28.0,28.0,15.0,15.0,29.0,29.0,17.0,17.0,19.0,19.0,36.0,36.0,23.0,23.0,26.0,26.0,16.0,16.0,17.0,17.0,24.0,24.0,24.0,24.0,17.0,17.0,26.0,26.0,21.0,21.0,17.0,17.0,25.0,25.0,15.0,15.0,22.0,22.0,22.0,22.0,24.0,24.0
10483,44.0,44.0,30.0,30.0,29.0,29.0,41.0,41.0,23.0,23.0,39.0,39.0,30.0,30.0,23.0,23.0,50.0,50.0,35.0,35.0,30.0,30.0,24.0,24.0,25.0,25.0,36.0,36.0,38.0,38.0,35.0,35.0,36.0,36.0,37.0,37.0,33.0,33.0,36.0,36.0,24.0,24.0,32.0,32.0,31.0,31.0,35.0,35.0
10484,54.0,54.0,40.0,40.0,34.0,34.0,46.0,46.0,31.0,31.0,44.0,44.0,37.0,37.0,37.0,37.0,56.0,56.0,39.0,39.0,40.0,40.0,37.0,37.0,33.0,33.0,45.0,45.0,46.0,46.0,38.0,38.0,45.0,45.0,45.0,45.0,42.0,42.0,44.0,44.0,32.0,32.0,38.0,38.0,40.0,40.0,40.0,40.0
10485,55.0,55.0,40.0,40.0,31.0,31.0,46.0,46.0,32.0,32.0,41.0,41.0,42.0,42.0,46.0,46.0,51.0,51.0,34.0,34.0,40.0,40.0,37.0,37.0,37.0,37.0,46.0,46.0,46.0,46.0,38.0,38.0,49.0,49.0,44.0,44.0,46.0,46.0,44.0,44.0,35.0,35.0,36.0,36.0,47.0,47.0,37.0,37.0
10486,42.0,42.0,27.0,27.0,28.0,28.0,34.0,34.0,28.0,28.0,33.0,33.0,37.0,37.0,45.0,45.0,40.0,40.0,23.0,23.0,35.0,35.0,35.0,35.0,36.0,36.0,35.0,35.0,37.0,37.0,32.0,32.0,48.0,48.0,35.0,35.0,41.0,41.0,36.0,36.0,33.0,33.0,26.0,26.0,45.0,45.0,27.0,27.0
10487,32.0,32.0,18.0,18.0,19.0,19.0,24.0,24.0,23.0,23.0,23.0,23.0,30.0,30.0,33.0,33.0,30.0,30.0,16.0,16.0,22.0,22.0,21.0,21.0,30.0,30.0,24.0,24.0,24.0,24.0,24.0,24.0,37.0,37.0,22.0,22.0,34.0,34.0,27.0,27.0,27.0,27.0,20.0,20.0,35.0,35.0,21.0,21.0
890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
